SMILES,pIC50,mol,num_atoms,logP,formula
CSC(C)=NOC(=O)N(C)SN(C)C(=O)c1ccccc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5c6d0>,22,3.740000000000003,C13H16ClN3O3S2
CSC(C)=NOC(=O)N(C)SN(C)C(=O)c1cccc(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5c740>,22,3.740000000000003,C13H16ClN3O3S2
CSC(C)=NOC(=O)N(C)SN(C)C(=O)c1cccc(C(F)(F)F)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5c7b0>,25,4.105400000000003,C14H16F3N3O3S2
CSC(C)=NOC(=O)N(C)SN(C)C(=O)c1ccc(Cl)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5c820>,23,4.393400000000003,C13H15Cl2N3O3S2
CSC(C)=NOC(=O)N(C)SN(C(=O)c1ccc(C)cc1)C(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5c890>,24,4.173620000000003,C16H23N3O3S2
CCCCN(SN(C)C(=O)ON=C(C)SC)C(=O)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5c900>,24,4.256900000000004,C16H23N3O3S2
[O-][n+]1onc(Cl)c1-c1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5c970>,13,1.6284,C8H5ClN2O2
[O-][n+]1onc(-c2ccccc2)c1Cl,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5c9e0>,13,1.6283999999999998,C8H5ClN2O2
Clc1ccc(Cl)c(NC2=NCCN2)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5ca50>,15,3.017900000000001,C9H8Cl3N3
CSC(C)=NOC(=O)N(C)SN(C)C(=O)c1c(Cl)cccc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5cac0>,23,4.393400000000003,C13H15Cl2N3O3S2
Cc1ccc(Cl)c(Cl)c1NC1=NCCN1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5cb30>,15,2.6729199999999995,C10H11Cl2N3
CCCCCCC(C)(C)c1ccc(C2CC(O)CCC2CCCO)c(O)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5cba0>,27,5.657300000000008,C24H40O3
CC(C)C(=O)NCCNCC(O)COc1ccccc1,0.16,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5cc10>,20,0.7881000000000006,C15H24N2O3
COC(=O)c1ccccc1CS(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,0.12,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5cc80>,28,0.9319,C16H18N4O7S
Cc1cc2n(c1C(=O)c1ccc(Cl)cc1)CCC2C(=O)O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5ccf0>,21,3.2528200000000007,C16H14ClNO3
CCc1cc2n(c1C(=O)c1ccc(F)cc1)CCC2C(=O)O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5cd60>,22,2.9925000000000006,C17H16FNO3
O=[N+]([O-])c1nccn1C1OC(CO)C(O)C(O)C1O,,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5cdd0>,19,-2.2363000000000004,C9H13N3O7
O=[N+]([O-])c1nccn1C1SC(CO)C(O)C(O)C1O,,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5ce40>,19,-1.5197000000000005,C9H13N3O6S
COC(=O)C1(n2ccnc2[N+](=O)[O-])CC(OC(C)=O)C(NC(C)=O)C(C(OC(C)=O)C(COC(C)=O)OC(C)=O)O1,,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5ceb0>,41,-0.7310999999999941,C23H30N4O14
CC(=O)OCC1SC(n2ccnc2[N+](=O)[O-])C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0.17,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5cf20>,31,0.7634999999999994,C17H21N3O10S
NC1CC2CC1c1ccc(C(F)(F)F)cc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5cf90>,16,3.0073000000000016,C12H12F3N
NC1CC2CC1c1cc(C(F)(F)F)ccc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5d000>,16,3.0073000000000016,C12H12F3N
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5d070>,24,4.5117,C14H6Cl2F4N2O2
CC=CCOC(=O)C1C(C=C(C)C)C1(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5d0e0>,16,3.344100000000002,C14H22O2
CCC1C(=O)NC(=O)N(C)C1=O,,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5d150>,12,-0.2792000000000001,C7H10N2O3
CCOC(=O)CCN(Cc1ccccc1)SN(C)C(=O)ON=C(C)SC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5d1c0>,26,3.7698000000000023,C17H25N3O4S2
COc1cc(OC)c(Cl)c(Cc2cnc(N)nc2N)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5d230>,21,2.5558,C13H14Cl2N4O2
Nc1ncc(Cc2cc3c(cc2Br)OCO3)c(N)n1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5d2a0>,19,1.723,C12H11BrN4O2
COc1cc(Cc2cnc(N)nc2N)cc(OC)n1,0.23,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5d310>,19,0.6439999999999997,C12H15N5O2
COc1c(O)cc(Cc2cnc(N)nc2N)cc1O,0.22,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5d380>,19,0.6516,C12H14N4O3
COc1cc(Cc2cnc(N)nc2N)cc(OCc2ccccc2)c1OCc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5d3f0>,33,4.398400000000003,C26H26N4O3
COc1c(OCc2ccccc2)cc(Cc2cnc(N)nc2N)cc1OCc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5d460>,33,4.398400000000002,C26H26N4O3
CCCCOc1cc(Cc2cnc(N)nc2N)c(C)cc1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5d4d0>,23,2.7277200000000006,C17H24N4O2
COc1c(Cl)cc(Cc2cnc(N)nc2N)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5d540>,19,2.5471999999999992,C12H12Cl2N4O
COc1cc(C)c(Cc2cnc(N)nc2N)cc1OCc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5d5b0>,26,3.1278200000000016,C20H22N4O2
COc1cc(Cc2cnc(N)nc2N)ccc1OCc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5d620>,25,2.819400000000001,C19H20N4O2
O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5d690>,28,5.423200000000003,C19H11F5N2O2
COc1cc(Cc2cnc(N)nc2N)cc(I)c1OC,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5d700>,20,1.8536,C13H15IN4O2
COc1cc(Cc2cnc(N)nc2N)c(Cl)c(OC)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5d770>,20,1.9024,C13H15ClN4O2
COc1cc(Cc2cnc(N)nc2N)ccc1C(C)(C)O,0.03,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5d7e0>,21,1.4677999999999998,C15H20N4O2
COc1ccc(Cc2cnc(N)nc2N)cc1O,0.11,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5d850>,18,0.9459999999999996,C12H14N4O2
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCC#N,0.07,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5d8c0>,23,1.1513799999999998,C15H17N5O3
COC(=O)COc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,0.16,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5d930>,25,0.8008,C16H20N4O5
COCC(O)Cn1cc(Br)nc1[N+](=O)[O-],0.27,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5d9a0>,15,0.5610999999999999,C7H10BrN3O4
CN(C)N=Nc1cc(C(N)=O)cc(C(N)=O)c1,0.36,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5da10>,17,0.4447000000000001,C10H13N5O2
CC(=NOCC(=O)O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5da80>,29,4.884500000000003,C17H12ClF3N2O6
CCCCN(CCCC)CC(O)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5daf0>,18,3.622200000000003,C16H27NO
CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1)n1cncn1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5db60>,20,3.3366000000000025,C15H18ClN3O
CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1Cl)n1cncn1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5dbd0>,21,3.990000000000003,C15H17Cl2N3O
Clc1cc(Cl)c2c(oc3c(Cl)cccc32)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5dc40>,17,6.199600000000001,C12H4Cl4O
Clc1cc(Cl)c2c(oc3cccc(Cl)c32)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5dcb0>,17,6.199600000000001,C12H4Cl4O
Clc1cc2c(oc3c(Cl)cccc32)c(Cl)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5dd20>,17,6.199600000000001,C12H4Cl4O
Clc1ccc2c(oc3c(Cl)cc(Cl)c(Cl)c32)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5dd90>,18,6.853,C12H3Cl5O
Clc1cc(Cl)c2oc3c(Cl)c(Cl)cc(Cl)c3c2c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5de00>,18,6.853000000000001,C12H3Cl5O
CCCC(=O)N(CSP(=S)(OC)OC)c1ccccc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5de70>,21,4.681100000000004,C13H19ClNO3PS2
Brc1cccc(O[Si]23OCCN(CCO2)CCO3)c1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5dee0>,19,1.6424999999999998,C12H16BrNO4Si
NC(=O)CCC(NS(=O)(=O)c1ccccc1)C(=O)O,,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5df50>,19,-0.3164000000000007,C11H14N2O5S
CCNC(=O)CCC(NS(=O)(=O)c1ccccc1)C(=O)O,0.46,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5dfc0>,21,0.3343999999999991,C13H18N2O5S
CCCNC(=O)CCC(NS(=O)(=O)c1ccccc1)C(=O)O,0.19,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5e030>,22,0.7244999999999993,C14H20N2O5S
CCCCCNC(=O)CCC(NS(=O)(=O)c1ccccc1)C(=O)O,0.03,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5e0a0>,24,1.5046999999999997,C16H24N2O5S
CCCNC(=O)CCC(NS(=O)(=O)c1ccc(C)cc1)C(=O)O,0.09,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5e110>,23,1.0329199999999992,C15H22N2O5S
CCCCNC(=O)CCC(NS(=O)(=O)c1ccc(C)cc1)C(=O)O,0.04,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5e180>,24,1.4230199999999995,C16H24N2O5S
CCCCCCNC(=O)CCC(NS(=O)(=O)c1ccc(C)cc1)C(=O)O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5e1f0>,26,2.2032199999999995,C18H28N2O5S
Cc1ccc(S(=O)(=O)NC(CCC(=O)NC2CCCCC2)C(=O)O)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5e260>,26,1.955619999999999,C18H26N2O5S
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5e2d0>,27,3.148200000000002,C21H25ClN2O3
Cc1ccc(Cc2c[nH]c(NCCSCc3ccc(CN(C)C)o3)nc2=O)cn1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5e340>,29,3.064020000000001,C21H27N5O2S
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5e3b0>,52,1.9007000000000052,C38H72N2O12
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5e420>,35,4.869200000000005,C27H30Cl2O6
Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5e490>,20,8.0527,C12H3Cl7O
Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5e500>,20,8.0527,C12H3Cl7O
Clc1ccc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5e570>,20,8.0527,C12H3Cl7O
Clc1cc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc(Cl)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5e5e0>,20,8.0527,C12H3Cl7O
Clc1cc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5e650>,22,9.3595,C12HCl9O
Clc1cc(Cl)c(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5e6c0>,21,8.7061,C12H2Cl8O
CCC(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5e730>,21,-0.2572000000000002,C12H15IN2O6
CC(C)C(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)C1O,,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5e7a0>,21,-0.4013000000000001,C12H15IN2O6
CC(C)(C)C(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,0.42,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5e810>,23,0.3789,C14H19IN2O6
O=C(OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O)c1ccccc1,0.23,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5e880>,25,0.6465999999999996,C16H15IN2O6
CCCCC(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,0.3,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5e8f0>,23,0.5229999999999999,C14H19IN2O6
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5e960>,16,2.0098,C9H7Cl2N5
CCCN1CCCCC1C(=O)Nc1c(C)cccc1C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5e9d0>,20,3.5064400000000013,C17H26N2O
CC(C)NCC(O)COc1ccc(OCCOCCc2ccc(F)cc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5ea40>,28,3.201500000000001,C22H30FNO4
CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5eab0>,29,3.4696000000000016,C23H36O6
CC(=O)c1nc([N+](=O)[O-])n(CC(C)O)c1C,0.21,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5eb20>,16,0.68312,C9H13N3O4
COc1ccc(CN(C)N=O)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5eb90>,13,1.8084,C9H12N2O2
CN(Cc1ccc(F)cc1)N=O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5ec00>,12,1.9389,C8H9FN2O
CN(Cc1ccc(Cl)cc1)N=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5ec70>,12,2.4532000000000007,C8H9ClN2O
CN(Cc1ccc(C#N)cc1)N=O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5ece0>,13,1.67148,C9H9N3O
CN(Cc1ccc([N+](=O)[O-])cc1)N=O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5ed50>,14,1.708,C8H9N3O3
NC(=O)CCc1ccccn1,0.32,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5edc0>,11,0.4994999999999999,C8H10N2O
NC(=O)CCCCc1ccccn1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5ee30>,13,1.2796999999999996,C10H14N2O
NC(=O)CCc1cccnc1,0.32,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5eea0>,11,0.4994999999999999,C8H10N2O
NC(=O)CCCc1cccnc1,0.13,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5ef10>,12,0.8896,C9H12N2O
OCCCCCc1cccnc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5ef80>,12,1.7867,C10H15NO
NC(=O)CCCCc1cccnc1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5eff0>,13,1.2796999999999996,C10H14N2O
NCCCCCc1cccnc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5f060>,12,1.7531000000000003,C10H16N2
NC(=O)CCc1ccncc1,0.32,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5f0d0>,11,0.4994999999999999,C8H10N2O
NC(=O)CCCCc1ccncc1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5f140>,13,1.2796999999999996,C10H14N2O
CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5f1b0>,21,2.377400000000001,C15H21BrN2O3
O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5f220>,18,1.4863999999999995,C13H12N4O
CCOC(=O)C1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5f290>,21,2.798400000000001,C13H11Cl2NO5
NCCCCc1ccccn1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5f300>,11,1.3630000000000002,C9H14N2
NCCCCCc1ccccn1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5f370>,12,1.7531000000000003,C10H16N2
NCCCCCc1cccnc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5f3e0>,12,1.7531000000000003,C10H16N2
NCCCCCc1ccncc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5f450>,12,1.7531000000000003,C10H16N2
COC(=O)C1C(C=C2CCSC2=O)C1(C)C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5f4c0>,16,2.0215,C12H16O3S
COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(Nc4ncc(C)s4)C3=O)N1CC1NC12,0.54,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5f530>,30,0.2671200000000003,C19H21N5O5S
COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(Nc4ccn[nH]4)C3=O)N1CC1NC12,,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5f5a0>,29,-0.774699999999998,C18H20N6O5
Nc1ncc2ncn(COCCO)c2n1,,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5f610>,15,-0.6251000000000002,C8H11N5O2
N=[N+]=NC1CC(n2ccc(=O)[nH]c2=O)OC1CO,,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5f680>,18,-1.2646299999999997,C9H12N5O4+
N=[N+]=NC1CC(n2ccc(N)nc2=O)OC1CO,,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5f6f0>,18,-0.97573,C9H13N6O3+
Cc1c(Cl)ccc(OC(C)C(O)=Nc2ccccc2)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5f760>,21,5.357320000000003,C16H15Cl2NO2
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5f7d0>,49,5.5773000000000055,C35H38Cl2N8O4
Cc1ccc(COC(=O)N(C)C)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5f840>,14,2.19322,C11H15NO2
CN(C)C(=O)OCc1ccc(F)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5f8b0>,14,2.0239000000000003,C10H12FNO2
COc1cccc(COC(=O)N(C)C)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5f920>,15,1.8934,C11H15NO3
COc1ccc(COC(=O)N(C)C)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5f990>,15,1.8934,C11H15NO3
CN(C)C(=O)OCc1cccc(N)c1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5fa00>,14,1.467,C10H14N2O2
CN(C)C(=O)OCc1cccc(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5fa70>,14,2.5382000000000007,C10H12ClNO2
CN(C)C(=O)OCc1ccc(Cl)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5fae0>,14,2.5382000000000007,C10H12ClNO2
CN(C)C(=O)OCc1cccc(N(C)C)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5fb50>,16,1.9508,C12H18N2O2
CC(C)Oc1cccc(COC(=O)N(C)C)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5fbc0>,17,2.6720000000000006,C13H19NO3
CN(C)C(=O)OCc1ccc(OCc2ccccc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5fc30>,21,3.4638000000000027,C17H19NO3
CN(C)C(=O)OCc1ccc([N+](=O)[O-])cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5fca0>,16,1.793,C10H12N2O4
CN(C)C(=O)OCc1ccc(C#N)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5fd10>,15,1.75648,C11H12N2O2
CN(C)C(=O)OCc1ccc(Br)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5fd80>,14,2.6473000000000013,C10H12BrNO2
CN(C)C(=O)OCc1ccc(I)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5fdf0>,14,2.4894000000000007,C10H12INO2
CN(C)C(=O)OCc1ccc(C(F)(F)F)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5fe60>,17,2.9036000000000017,C11H12F3NO2
CN(C)C(=O)OCc1ccc(OC(=O)N(C)C)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5fed0>,19,1.9452,C13H18N2O4
CSc1ccc(COC(=O)N(C)C)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d5ff40>,15,2.606700000000001,C11H15NO2S
CC(=O)NC(CC(N)=O)C(N)=O,,<rdkit.Chem.rdchem.Mol object at 0x7ff771d60040>,12,-2.148199999999999,C6H11N3O3
CCNc1nc(Cl)nc(NC2CCCCC2)n1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d600b0>,17,2.7014000000000005,C11H18ClN5
CN(C)c1ncc(-c2ccncc2)cc1C#N,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771d60120>,17,2.08128,C13H12N4
CCC(CNC)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d60190>,12,2.3996000000000004,C11H17N
CNCC(c1ccccc1)C(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d60200>,13,2.645600000000001,C12H19N
CNCC(CC(C)C)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d60270>,14,3.035700000000001,C13H21N
CCC(C(c1ccc(OC)cc1)c1ccc(OC)cc1)[N+](=O)[O-],0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d602e0>,23,3.8910000000000022,C18H21NO4
COc1ccc(C(C[N+](=O)[O-])c2ccc(OC)cc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d60350>,21,3.112400000000002,C16H17NO4
O=c1[nH]c(=O)n(Cc2ccc(Cl)cc2)cc1F,0.04,<rdkit.Chem.rdchem.Mol object at 0x7ff771d603c0>,17,1.3774,C11H8ClFN2O2
COc1ccc(Cn2cc(F)c(=O)[nH]c2=O)cc1,0.19,<rdkit.Chem.rdchem.Mol object at 0x7ff771d60430>,18,0.7326000000000001,C12H11FN2O3
COC1C(OC(C)=O)CC(=O)OC(C)CC2OC2C=CC(=O)C(C)CC(CC=O)C1OC1OC(C)C(O)C(N(C)C)C1O,0.27,<rdkit.Chem.rdchem.Mol object at 0x7ff771d604a0>,43,0.5647000000000042,C30H47NO12
Nc1nc(=O)c2ncn(C3CCC(CO)O3)c2[nH]1,,<rdkit.Chem.rdchem.Mol object at 0x7ff771d60510>,18,-0.6283000000000005,C10H13N5O3
CCCCOC(=O)n1cc(F)c(=O)[nH]c1=O,0.35,<rdkit.Chem.rdchem.Mol object at 0x7ff771d60580>,16,0.4604999999999998,C9H11FN2O4
CCC1(CC)C(=O)NC(=O)N(C(C)C)C1=O,0.05,<rdkit.Chem.rdchem.Mol object at 0x7ff771d605f0>,16,1.2795999999999998,C11H18N2O3
CCC1(c2ccccc2)C(=O)NC(=O)N(C(C)C)C1=O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771d60660>,20,1.8212,C15H18N2O3
CCC1(c2ccccc2)C(=O)N=C(OC(C)C)NC1=O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771d606d0>,20,1.7717999999999998,C15H18N2O3
CCC1(CC)C(=O)NC(=O)N=C1OC(C)C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771d60740>,16,1.8661,C11H18N2O3
CCC1(c2ccccc2)C(=O)NC(=O)N=C1OC(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7ff771d607b0>,20,2.4077,C15H18N2O3
CCC1(CC)C(=O)N=C(OC(C)C)NC1=O,0.06,<rdkit.Chem.rdchem.Mol object at 0x7ff771d60820>,16,1.2302,C11H18N2O3
C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7ff771d60890>,22,1.9885,C16H15F2N3Si
CCOc1ccc(Cc2cnc(N)nc2N)cc1OC,0.02,<rdkit.Chem.rdchem.Mol object at 0x7ff771d60900>,20,1.6390999999999998,C14H18N4O2
